agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
320,320,26,41,1323,5578,933.00,938.50,5.50,1,1,10.00,1,5,3.24,
321,321,2,22,11123,3689,933.00,941.50,8.50,1,1,10.00,1,5,4.52,
322,322,1,20,5577,1356,933.00,941.10,8.10,1,1,10.00,1,0,4.80,
323,323,26,11,1323,5119,933.00,936.20,3.20,1,1,10.00,1,15,1.48,
324,324,17,21,1289,6253,933.04,943.60,10.56,1,1,10.00,1,15,5.89,
325,325,3,21,11159,6253,933.06,939.50,6.44,1,1,10.00,1,0,3.88,
326,326,15,28,4899,1359,933.07,939.60,6.53,1,1,10.00,1,15,2.94,
327,327,6,31,5238,1316,933.08,937.90,4.82,1,1,10.00,1,15,2.85,
328,328,9,21,5356,6253,933.08,935.20,2.12,1,1,10.00,1,0,0.92,
329,329,2,21,11123,6253,933.08,942.20,9.12,1,1,10.00,1,5,5.39,
330,330,6,14,5238,5037,933.08,943.90,10.82,1,1,10.00,1,0,6.17,
331,331,2,19,11123,1352,933.08,938.60,5.52,1,1,10.00,1,10,3.37,
332,332,34,24,1319,1325,933.08,938.20,5.12,1,1,10.00,1,0,2.35,
333,333,3,11,11159,5119,933.09,937.40,4.31,1,1,10.00,1,5,2.34,
334,334,3,41,11159,5578,933.11,937.90,4.79,1,1,10.00,1,0,3.20,
335,335,34,9,1320,5356,933.12,939.30,6.18,1,1,10.00,1,0,3.07,
336,336,1,38,5577,1397,933.16,941.90,8.74,1,1,10.00,1,5,5.28,
337,337,12,14,11151,5037,933.16,936.30,3.14,1,1,10.00,1,15,1.60,
338,338,20,11,1356,5119,933.16,939.00,5.84,1,1,10.00,1,0,2.51,
339,339,18,13,1286,5034,933.16,938.70,5.54,1,1,10.00,1,0,2.88,
340,340,20,41,1356,5578,933.16,942.10,8.94,1,1,10.00,1,0,5.08,
341,341,35,11,1290,5119,933.16,940.90,7.74,1,1,10.00,1,0,3.62,
342,342,21,41,6253,5578,933.16,943.50,10.34,1,1,10.00,1,5,6.57,
343,343,10,33,5929,1351,933.18,939.60,6.42,1,1,10.00,1,10,2.86,
344,344,1,14,5577,5037,933.21,937.20,3.99,1,1,10.00,1,0,2.29,
345,345,20,37,1356,1349,933.23,935.90,2.67,1,1,10.00,1,5,1.00,
346,346,25,24,1354,1325,933.24,937.40,4.16,1,1,10.00,1,5,1.76,
347,347,19,24,1352,1325,933.24,941.30,8.06,1,1,10.00,1,0,3.49,
348,348,6,19,5238,1352,933.24,935.60,2.36,1,1,10.00,1,15,1.29,
349,349,6,22,5238,3689,933.24,939.00,5.76,1,1,10.00,1,10,2.89,
350,350,18,34,1286,1320,933.24,937.10,3.86,1,1,10.00,1,10,2.09,
351,351,3,23,11159,1361,933.24,939.50,6.26,1,1,10.00,1,0,3.25,
352,352,6,16,5238,11827,933.24,942.20,8.96,1,1,10.00,1,10,5.62,
353,353,21,11,6253,5119,933.24,938.70,5.46,1,1,10.00,1,10,2.39,
354,354,25,9,1355,5356,933.24,937.80,4.56,1,1,10.00,1,5,1.90,
355,355,35,41,1290,5578,933.24,936.30,3.06,1,1,10.00,1,15,1.61,
356,356,19,9,1352,5356,933.24,937.80,4.56,1,1,10.00,1,5,2.27,
357,357,1,32,5577,1285,933.24,935.00,1.76,1,1,10.00,1,5,0.93,
358,358,34,35,1320,1290,933.26,935.50,2.24,1,1,10.00,1,10,0.99,
359,359,17,40,1289,1296,933.28,937.50,4.22,1,1,10.00,1,10,2.10,
360,360,5,25,11282,1355,933.29,937.30,4.01,1,1,10.00,1,5,2.05,
361,361,6,21,5238,6253,933.29,937.90,4.61,1,1,10.00,1,15,2.51,
362,362,31,24,8002,1325,933.29,939.10,5.81,1,1,10.00,1,10,2.82,
363,363,31,9,8002,5356,933.29,940.80,7.51,1,1,10.00,1,15,4.32,
364,364,18,11,1286,5119,933.29,943.10,9.81,1,1,10.00,1,10,5.30,
365,365,5,40,11282,1296,933.29,942.10,8.81,1,1,10.00,1,10,5.00,
366,366,5,30,11282,1360,933.33,940.10,6.77,1,1,10.00,1,5,3.30,
367,367,28,14,1359,5037,933.33,940.20,6.87,1,1,10.00,1,15,3.15,
368,368,18,41,1286,5578,933.33,935.80,2.47,1,1,10.00,1,10,1.15,
369,369,1,11,5577,5119,933.33,941.50,8.17,1,1,10.00,1,15,4.77,
370,370,34,3,1322,11159,933.33,934.40,1.07,1,1,10.00,1,0,0.59,
371,371,1,41,5577,5578,933.35,934.40,1.05,1,1,10.00,1,0,0.62,
372,372,35,1,1290,5577,933.38,936.10,2.72,1,1,10.00,1,10,1.36,
373,373,37,24,1353,1325,933.38,938.40,5.02,1,1,10.00,1,5,2.38,
374,374,5,9,11282,5356,933.38,938.00,4.62,1,1,10.00,1,5,2.38,
375,375,5,24,11282,1325,933.38,942.70,9.32,1,1,10.00,1,5,3.99,
376,376,17,34,1289,1322,933.38,935.40,2.02,1,1,10.00,1,0,0.71,
377,377,20,32,1357,1285,933.38,941.40,8.02,1,1,10.00,1,10,4.34,
378,378,19,38,1352,1397,933.38,936.30,2.92,1,1,10.00,1,5,1.00,
379,379,21,37,6253,1353,933.40,938.70,5.30,1,1,10.00,1,10,2.50,
380,380,12,21,11151,6253,933.43,941.20,7.77,1,1,10.00,1,5,3.48,
381,381,13,24,5034,1325,933.43,937.80,4.37,1,1,10.00,1,5,1.99,
382,382,17,13,1289,5034,933.43,937.50,4.07,1,1,10.00,1,0,2.17,
383,383,37,9,1353,5356,933.43,938.90,5.47,1,1,10.00,1,15,2.33,
384,384,9,34,5356,1322,933.43,939.30,5.87,1,1,10.00,1,0,2.95,
385,385,3,13,11159,5034,933.45,939.30,5.85,1,1,10.00,1,0,3.40,
386,386,17,24,1289,1325,933.46,941.00,7.54,1,1,10.00,1,10,3.32,
387,387,1,21,5577,6253,933.46,944.50,11.04,1,1,10.00,1,0,6.32,
388,388,34,11,1322,5119,933.46,937.50,4.04,1,1,10.00,1,10,2.06,
389,389,2,34,11123,1322,933.48,934.60,1.12,1,1,10.00,1,15,0.63,
390,390,3,34,11159,1322,933.48,934.60,1.12,1,1,10.00,1,5,0.59,
391,391,2,13,11123,5034,933.48,937.20,3.72,1,1,10.00,1,0,2.20,
392,392,20,5,1357,11282,933.49,936.10,2.61,1,1,10.00,1,10,1.28,
393,393,17,9,1289,5356,933.50,943.90,10.40,1,1,10.00,1,10,5.35,
394,394,34,41,1322,5578,933.50,936.30,2.80,1,1,10.00,1,0,1.81,
395,395,17,11,1289,5119,933.50,941.50,8.00,1,1,10.00,1,10,4.34,
396,396,3,24,11159,1325,933.51,938.60,5.09,1,1,10.00,1,5,2.63,
397,397,26,37,1323,1353,933.53,935.50,1.97,1,1,10.00,1,5,0.86,
398,398,2,11,11123,5119,933.53,940.80,7.27,1,1,10.00,1,5,3.54,
399,399,3,11,11159,5119,933.53,937.70,4.17,1,1,10.00,1,10,2.34,
400,400,1,24,5577,1325,933.53,941.40,7.87,1,1,10.00,1,0,4.00,
401,401,31,3,1314,11159,933.53,934.90,1.37,1,1,10.00,1,0,0.71,
402,402,13,9,5034,5356,933.53,941.30,7.77,1,1,10.00,1,15,3.50,
403,403,3,14,11159,5037,933.53,940.20,6.67,1,1,10.00,1,5,3.93,
404,404,9,13,5356,5034,933.53,940.70,7.17,1,1,10.00,1,10,3.38,
405,405,17,41,1289,5578,933.53,935.70,2.17,1,1,10.00,1,15,1.21,
406,406,9,11,5356,5119,933.53,937.50,3.97,1,1,10.00,1,15,1.70,
407,407,2,9,11123,5356,933.53,942.80,9.27,1,1,10.00,1,10,4.86,
408,408,3,9,11159,5356,933.53,940.50,6.97,1,1,10.00,1,15,4.13,
409,409,2,24,11123,1325,933.53,940.60,7.07,1,1,10.00,1,0,3.35,
410,410,11,24,5119,1325,933.53,935.10,1.57,1,1,10.00,1,0,0.63,
411,411,33,19,1351,1352,933.53,935.00,1.47,1,1,10.00,1,5,0.50,
412,412,3,41,11159,5578,933.56,938.30,4.74,1,1,10.00,1,15,3.20,
413,413,1,9,5577,5356,933.56,944.20,10.64,1,1,10.00,1,0,6.56,
414,414,2,41,11123,5578,933.56,936.10,2.54,1,1,10.00,1,0,1.70,
415,415,35,6,1290,5238,933.58,941.60,8.02,1,1,10.00,1,0,4.76,
416,416,7,24,11281,1325,933.58,941.60,8.02,1,1,10.00,1,10,3.67,
417,417,41,24,5578,1325,933.58,942.60,9.02,1,1,10.00,1,10,4.25,
418,418,11,9,5119,5356,933.58,937.30,3.72,1,1,10.00,1,15,1.70,
419,419,41,9,5578,5356,933.58,944.60,11.02,1,1,10.00,1,10,6.81,
420,420,7,9,11281,5356,933.64,937.60,3.96,1,1,10.00,1,5,2.06,
421,421,34,31,1319,1316,933.64,934.70,1.06,1,1,10.00,1,15,0.36,
422,422,3,5,11159,11282,933.64,937.20,3.56,1,1,10.00,1,15,2.28,
423,423,17,15,1289,4899,933.64,937.50,3.86,1,1,10.00,1,0,2.00,
424,424,28,21,1359,6253,933.64,937.30,3.66,1,1,10.00,1,10,1.56,
425,425,9,41,5356,5578,933.64,943.50,9.86,1,1,10.00,1,15,5.91,
426,426,17,37,1289,1349,933.64,938.30,4.66,1,1,10.00,1,10,2.75,
427,427,14,21,5037,6253,933.64,944.80,11.16,1,1,10.00,1,10,4.69,
428,428,3,36,11159,1299,933.64,940.10,6.46,1,1,10.00,1,10,3.60,
429,429,37,3,1349,11159,933.64,935.10,1.46,1,1,10.00,1,0,0.74,
430,430,5,3,11282,11159,933.64,937.50,3.86,1,1,10.00,1,0,2.28,
431,431,18,36,1286,1299,933.64,938.30,4.66,1,1,10.00,1,0,2.21,
432,432,4,21,11180,6253,933.67,938.90,5.23,1,1,10.00,1,0,2.92,
433,433,3,37,11159,1349,933.69,935.30,1.61,1,1,10.00,1,15,0.74,
434,434,31,11,1316,5119,933.71,938.50,4.79,1,1,10.00,1,10,2.53,
435,435,2,17,11123,1289,933.75,935.70,1.95,1,1,10.00,1,5,1.02,
436,436,27,9,1346,5356,933.75,940.00,6.25,1,1,10.00,1,15,3.38,
437,437,17,28,1289,1359,933.75,941.90,8.15,1,1,10.00,1,5,4.34,
438,438,31,41,1316,5578,933.75,937.00,3.25,1,1,10.00,1,5,1.97,
439,439,2,28,11123,1359,933.75,940.90,7.15,1,1,10.00,1,10,3.85,
440,440,6,13,5238,5034,933.75,942.90,9.15,1,1,10.00,1,10,5.44,
441,441,3,28,11159,1359,933.75,938.00,4.25,1,1,10.00,1,10,2.34,
442,442,2,15,11123,4899,933.75,938.20,4.45,1,1,10.00,1,15,2.62,
443,443,27,24,1346,1325,933.75,939.90,6.15,1,1,10.00,1,5,2.87,
444,444,34,14,1320,5037,933.75,938.00,4.25,1,1,10.00,1,10,2.30,
445,445,2,37,11123,1349,933.75,937.60,3.85,1,1,10.00,1,10,2.25,
446,446,2,1,11123,5577,933.75,936.10,2.35,1,1,10.00,1,5,1.45,
447,447,3,15,11159,4899,933.75,940.20,6.45,1,1,10.00,1,15,3.72,
448,448,6,34,5238,1320,933.75,938.60,4.85,1,1,10.00,1,15,2.73,
449,449,32,33,1285,1351,933.76,940.20,6.44,1,1,10.00,1,15,3.85,
450,450,6,24,5238,1325,933.79,943.50,9.71,1,1,10.00,1,10,4.36,
451,451,21,5,6253,11282,933.80,937.60,3.80,1,1,10.00,1,15,2.14,
452,452,3,17,11159,1289,933.81,937.90,4.09,1,1,10.00,1,0,2.52,
453,453,3,21,11159,6253,933.82,940.30,6.48,1,1,10.00,1,5,3.88,
454,454,6,9,5238,5356,933.83,939.00,5.17,1,1,10.00,1,0,2.75,
455,455,5,11,11282,5119,933.83,941.90,8.07,1,1,10.00,1,15,3.70,
456,456,6,11,5238,5119,933.84,942.10,8.26,1,1,10.00,1,10,4.48,
457,457,25,14,1355,5037,933.87,941.80,7.93,1,1,10.00,1,15,4.09,
458,458,32,24,1285,1325,933.87,942.20,8.33,1,1,10.00,1,0,3.82,
459,459,17,18,1289,1286,933.87,936.70,2.83,1,1,10.00,1,0,0.97,
460,460,34,16,1320,11827,933.87,936.50,2.63,1,1,10.00,1,10,1.32,
461,461,3,1,11159,5577,933.87,938.20,4.33,1,1,10.00,1,10,2.95,
462,462,1,2,5577,11123,933.87,936.10,2.23,1,1,10.00,1,15,1.45,
463,463,6,41,5238,5578,933.87,942.30,8.43,1,1,10.00,1,5,5.34,
464,464,37,11,1353,5119,933.87,938.00,4.13,1,1,10.00,1,15,2.09,
465,465,7,3,11281,11159,933.87,938.90,5.03,1,1,10.00,1,15,2.96,
466,466,12,34,11151,1320,933.87,937.30,3.43,1,1,10.00,1,0,1.77,
467,467,34,22,1322,3689,933.87,940.70,6.83,1,1,10.00,1,5,3.11,
468,468,41,3,5578,11159,933.87,938.60,4.73,1,1,10.00,1,0,3.20,
469,469,1,3,5577,11159,933.87,938.10,4.23,1,1,10.00,1,15,2.95,
470,470,17,1,1289,5577,933.87,935.70,1.83,1,1,10.00,1,5,0.96,
471,471,12,13,11151,5034,933.87,935.90,2.03,1,1,10.00,1,0,0.94,
472,472,11,3,5119,11159,933.87,938.00,4.13,1,1,10.00,1,5,2.34,
473,473,3,7,11159,11281,933.87,939.10,5.23,1,1,10.00,1,5,2.96,
474,474,5,41,11282,5578,933.87,941.60,7.73,1,1,10.00,1,10,4.97,
475,475,26,9,1323,5356,933.87,939.00,5.13,1,1,10.00,1,10,2.49,
476,476,19,14,1352,5037,933.87,943.80,9.93,1,1,10.00,1,10,5.38,
477,477,2,18,11123,1286,933.87,937.50,3.63,1,1,10.00,1,10,1.98,
478,478,1,34,5577,1322,933.91,936.50,2.59,1,1,10.00,1,10,1.56,
479,479,37,41,1353,5578,933.91,939.20,5.29,1,1,10.00,1,10,3.45,
480,480,1,13,5577,5034,933.91,938.80,4.89,1,1,10.00,1,10,2.85,
481,481,38,37,1397,1353,933.93,938.40,4.47,1,1,10.00,1,15,2.07,
482,482,31,14,8116,5037,933.93,939.50,5.57,1,1,10.00,1,5,2.80,
483,483,32,9,1285,5356,933.93,944.30,10.37,1,1,10.00,1,15,6.11,
484,484,3,18,11159,1286,933.93,939.80,5.87,1,1,10.00,1,15,3.48,
485,485,3,11,11159,5119,933.97,938.40,4.43,1,1,10.00,1,5,2.34,
486,486,25,35,1355,1290,933.99,940.40,6.41,1,1,10.00,1,10,2.79,
487,487,6,37,5238,1353,934.00,937.40,3.40,1,1,10.00,1,5,1.88,
488,488,34,19,1322,1352,934.00,937.60,3.60,1,1,10.00,1,5,1.94,
489,489,17,20,1289,1357,934.00,941.70,7.70,1,1,10.00,1,15,4.36,
490,490,6,15,5238,4899,934.00,944.20,10.20,1,1,10.00,1,10,5.97,
491,491,33,41,1351,5578,934.00,941.30,7.30,1,1,10.00,1,10,4.55,
492,492,3,41,11159,5578,934.00,938.60,4.60,1,1,10.00,1,0,3.20,
493,493,26,24,1323,1325,934.00,938.10,4.10,1,1,10.00,1,15,1.77,
494,494,1,11,5577,5119,934.00,942.00,8.00,1,1,10.00,1,15,4.77,
495,495,5,31,11282,8116,934.00,938.50,4.50,1,1,10.00,1,5,2.48,
496,496,6,28,5238,1359,934.00,940.90,6.90,1,1,10.00,1,0,3.40,
497,497,27,3,1348,11159,934.00,935.50,1.50,1,1,10.00,1,15,0.76,
498,498,33,11,1351,5119,934.00,941.60,7.60,1,1,10.00,1,10,3.69,
499,499,1,41,5577,5578,934.02,935.00,0.98,1,1,10.00,1,5,0.62,
500,500,41,11,5578,5119,934.04,942.50,8.46,1,1,10.00,1,15,5.03,
501,501,21,2,6253,11123,934.05,942.60,8.55,1,1,10.00,1,15,5.39,
502,502,12,41,11151,5578,934.07,939.70,5.63,1,1,10.00,1,15,3.20,
503,503,34,21,1319,6253,934.07,941.30,7.23,1,1,10.00,1,15,3.96,
504,504,3,20,11159,1356,934.07,938.50,4.43,1,1,10.00,1,10,2.36,
505,505,12,11,11151,5119,934.07,938.30,4.23,1,1,10.00,1,5,1.75,
506,506,5,14,11282,5037,934.07,944.10,10.03,1,1,10.00,1,0,5.69,
507,507,11,41,5119,5578,934.09,942.20,8.11,1,1,10.00,1,5,5.03,
508,508,7,11,11281,5119,934.09,941.80,7.71,1,1,10.00,1,5,3.38,
509,509,3,24,11159,1325,934.10,939.40,5.30,1,1,10.00,1,10,2.63,
510,510,3,9,11159,5356,934.12,941.40,7.28,1,1,10.00,1,0,4.13,
511,511,35,24,1290,1325,934.14,941.30,7.16,1,1,10.00,1,5,3.33,
512,512,37,14,1349,5037,934.14,941.70,7.56,1,1,10.00,1,0,4.17,
513,513,17,38,1289,1397,934.14,942.60,8.46,1,1,10.00,1,0,4.84,
514,514,6,1,5238,5577,934.14,942.10,7.96,1,1,10.00,1,10,5.09,
515,515,17,32,1289,1285,934.14,935.60,1.46,1,1,10.00,1,5,0.50,
516,516,1,6,5577,5238,934.14,941.70,7.56,1,1,10.00,1,5,5.09,
517,517,1,27,5577,1346,934.14,939.20,5.06,1,1,10.00,1,15,3.19,
518,518,2,32,11123,1285,934.14,936.00,1.86,1,1,10.00,1,0,1.00,
519,519,7,41,11281,5578,934.14,943.00,8.86,1,1,10.00,1,15,5.64,
520,520,2,38,11123,1397,934.14,941.70,7.56,1,1,10.00,1,5,4.35,
521,521,37,31,1349,1316,934.14,936.30,2.16,1,1,10.00,1,10,0.95,
522,522,2,20,11123,1356,934.14,941.10,6.96,1,1,10.00,1,0,3.87,
523,523,20,24,1356,1325,934.14,941.20,7.06,1,1,10.00,1,15,2.80,
524,524,31,16,1316,11827,934.14,938.10,3.96,1,1,10.00,1,15,1.72,
525,525,6,17,5238,1289,934.14,941.90,7.76,1,1,10.00,1,10,4.66,
526,526,14,13,5037,5034,934.14,936.90,2.76,1,1,10.00,1,10,1.50,
527,527,25,21,1354,6253,934.14,939.20,5.06,1,1,10.00,1,15,2.16,
528,528,6,18,5238,1286,934.14,943.60,9.46,1,1,10.00,1,10,5.62,
529,529,28,34,1359,1319,934.14,938.40,4.26,1,1,10.00,1,5,2.06,
530,530,13,14,5034,5037,934.14,936.90,2.76,1,1,10.00,1,10,1.50,
531,531,28,13,1359,5034,934.14,939.60,5.46,1,1,10.00,1,0,2.49,
532,532,20,9,1356,5356,934.14,937.00,2.86,1,1,10.00,1,10,1.19,
533,533,18,23,1286,1361,934.16,946.60,12.44,1,1,10.00,1,0,6.22,
534,534,17,14,1289,5037,934.19,938.50,4.31,1,1,10.00,1,0,2.21,
535,535,1,31,5577,1316,934.21,937.20,2.99,1,1,10.00,1,0,1.72,
536,536,3,38,11159,1397,934.21,939.60,5.39,1,1,10.00,1,10,2.84,
537,537,13,35,5034,1290,934.21,938.30,4.09,1,1,10.00,1,0,2.18,
538,538,21,23,6253,1361,934.22,938.50,4.28,1,1,10.00,1,5,1.71,
539,539,3,14,11159,5037,934.24,941.50,7.26,1,1,10.00,1,10,3.93,
540,540,3,31,11159,1318,934.24,935.60,1.36,1,1,10.00,1,5,0.71,
541,541,13,38,5034,1397,934.28,944.40,10.12,1,1,10.00,1,5,5.63,
542,542,27,41,1346,5578,934.29,939.60,5.31,1,1,10.00,1,15,3.44,
543,543,7,31,11281,1318,934.29,939.90,5.61,1,1,10.00,1,5,3.15,
544,544,14,34,5037,1320,934.29,938.50,4.21,1,1,10.00,1,5,2.30,
545,545,2,14,11123,5037,934.29,939.20,4.91,1,1,10.00,1,5,2.82,
546,546,41,31,5578,1318,934.29,937.50,3.21,1,1,10.00,1,0,1.97,
547,547,21,9,6253,5356,934.29,936.40,2.11,1,1,10.00,1,15,0.92,
548,548,21,24,6253,1325,934.29,940.50,6.21,1,1,10.00,1,5,2.68,
549,549,11,14,5119,5037,934.29,940.60,6.31,1,1,10.00,1,5,2.96,
550,550,3,32,11159,1285,934.29,938.30,4.01,1,1,10.00,1,10,2.49,
551,551,11,31,5119,1318,934.29,939.20,4.91,1,1,10.00,1,0,2.53,
552,552,32,3,1285,11159,934.29,938.30,4.01,1,1,10.00,1,5,2.49,
553,553,19,21,1352,6253,934.29,938.60,4.31,1,1,10.00,1,10,2.03,
554,554,14,11,5037,5119,934.29,941.00,6.71,1,1,10.00,1,0,2.96,
555,555,28,11,1359,5119,934.29,936.50,2.21,1,1,10.00,1,10,0.93,
556,556,28,41,1359,5578,934.29,942.70,8.41,1,1,10.00,1,10,5.03,
557,557,27,11,1348,5119,934.29,939.60,5.31,1,1,10.00,1,15,2.58,
558,558,1,14,5577,5037,934.29,938.30,4.01,1,1,10.00,1,10,2.29,
559,559,6,20,5238,1357,934.29,937.80,3.51,1,1,10.00,1,0,1.65,
560,560,5,22,11282,3689,934.29,939.30,5.01,1,1,10.00,1,0,2.52,
561,561,3,26,11159,1323,934.29,936.40,2.11,1,1,10.00,1,0,1.10,
562,562,3,30,11159,1360,934.29,939.20,4.91,1,1,10.00,1,10,2.53,
563,563,5,16,11282,11827,934.29,942.70,8.41,1,1,10.00,1,0,5.25,
564,564,37,22,1353,3689,934.29,939.00,4.71,1,1,10.00,1,15,2.00,
565,565,35,9,1290,5356,934.29,944.80,10.51,1,1,10.00,1,10,4.83,
566,566,37,16,1353,11827,934.29,940.70,6.41,1,1,10.00,1,5,3.18,
567,567,31,22,8002,3689,934.29,941.10,6.81,1,1,10.00,1,5,3.21,
568,568,37,19,1353,1352,934.29,936.30,2.01,1,1,10.00,1,0,0.71,
569,569,31,19,8002,1352,934.29,938.10,3.81,1,1,10.00,1,10,2.06,
570,570,33,38,1351,1397,934.31,937.80,3.49,1,1,10.00,1,15,1.48,
571,571,3,13,11159,5034,934.32,940.20,5.88,1,1,10.00,1,5,3.40,
572,572,3,34,11159,1322,934.35,935.60,1.25,1,1,10.00,1,0,0.59,
573,573,7,14,11281,5037,934.36,945.70,11.34,1,1,10.00,1,0,6.48,
574,574,31,21,8002,6253,934.36,942.10,7.74,1,1,10.00,1,5,4.08,
575,575,18,24,1286,1325,934.36,943.60,9.24,1,1,10.00,1,10,4.03,
576,576,14,41,5037,5578,934.36,938.80,4.44,1,1,10.00,1,10,2.54,
577,577,41,14,5578,5037,934.36,938.80,4.44,1,1,10.00,1,5,2.54,
578,578,18,9,1286,5356,934.36,946.90,12.54,1,1,10.00,1,5,7.09,
579,579,37,35,1353,1290,934.36,940.50,6.14,1,1,10.00,1,10,2.97,
580,580,5,8,11282,10847,934.37,938.50,4.13,1,1,10.00,1,15,2.31,
581,581,17,11,1289,5119,934.38,942.50,8.12,1,1,10.00,1,5,4.34,
582,582,32,11,1285,5119,934.39,942.20,7.81,1,1,10.00,1,10,4.32,
583,583,3,11,11159,5119,934.41,938.70,4.29,1,1,10.00,1,15,2.34,
584,584,1,24,5577,1325,934.41,943.10,8.69,1,1,10.00,1,5,4.00,
585,585,17,41,1289,5578,934.41,936.60,2.19,1,1,10.00,1,15,1.21,
586,586,2,11,11123,5119,934.41,941.20,6.79,1,1,10.00,1,10,3.84,
587,587,4,18,11180,1286,934.42,942.20,7.78,1,1,10.00,1,15,4.54,
588,588,16,37,11827,1353,934.43,940.40,5.97,1,1,10.00,1,0,3.73,
589,589,5,19,11282,1352,934.44,936.30,1.86,1,1,10.00,1,15,0.92,
590,590,27,31,1348,8116,934.44,936.60,2.16,1,1,10.00,1,0,0.95,
591,591,41,22,5578,3689,934.44,945.10,10.66,1,1,10.00,1,5,5.70,
592,592,1,22,5577,3689,934.44,944.40,9.96,1,1,10.00,1,5,5.45,
593,593,2,41,11123,5578,934.44,937.00,2.56,1,1,10.00,1,10,1.70,
594,594,11,16,5119,11827,934.44,942.00,7.56,1,1,10.00,1,10,3.79,
595,595,1,9,5577,5356,934.44,945.30,10.86,1,1,10.00,1,15,6.56,
596,596,16,41,11827,5578,934.44,936.40,1.96,1,1,10.00,1,0,1.15,
597,597,5,21,11282,6253,934.44,938.70,4.26,1,1,10.00,1,0,2.14,
598,598,11,22,5119,3689,934.44,937.50,3.06,1,1,10.00,1,10,1.37,
599,599,6,38,5238,1397,934.44,937.70,3.26,1,1,10.00,1,10,1.47,
600,600,41,16,5578,11827,934.44,936.40,1.96,1,1,10.00,1,15,1.15,
601,601,13,21,5034,6253,934.44,944.70,10.26,1,1,10.00,1,10,4.03,
602,602,3,41,11159,5578,934.44,939.00,4.56,1,1,10.00,1,10,3.20,
603,603,32,41,1285,5578,934.44,936.60,2.16,1,1,10.00,1,5,1.18,
604,604,37,21,1349,6253,934.44,939.80,5.36,1,1,10.00,1,5,2.50,
605,605,3,22,11159,3689,934.50,940.60,6.10,1,1,10.00,1,10,3.02,
606,606,3,19,11159,1352,934.50,937.90,3.40,1,1,10.00,1,0,1.87,
607,607,3,16,11159,11827,934.50,940.10,5.60,1,1,10.00,1,10,2.95,
608,608,38,11,1397,5119,934.53,943.60,9.07,1,1,10.00,1,5,3.83,
609,609,1,19,5577,1352,934.53,941.30,6.77,1,1,10.00,1,5,4.30,
610,610,27,14,1346,5037,934.53,942.70,8.17,1,1,10.00,1,0,4.17,
611,611,34,13,1319,5034,934.53,937.80,3.27,1,1,10.00,1,15,1.77,
612,612,1,16,5577,11827,934.53,936.10,1.57,1,1,10.00,1,15,0.90,
613,613,17,21,1289,6253,934.56,945.10,10.54,1,1,10.00,1,10,5.89,
614,614,3,21,11159,6253,934.59,941.60,7.01,1,1,10.00,1,15,3.88,
615,615,26,14,1323,5037,934.62,941.00,6.38,1,1,10.00,1,5,3.45,
616,616,11,19,5119,1352,934.62,941.20,6.58,1,1,10.00,1,5,3.14,
617,617,11,21,5119,6253,934.62,939.60,4.98,1,1,10.00,1,15,2.24,
618,618,17,24,1289,1325,934.62,942.90,8.28,1,1,10.00,1,0,3.32,
619,619,32,14,1285,5037,934.62,939.80,5.18,1,1,10.00,1,15,2.85,
620,620,41,19,5578,1352,934.62,942.10,7.48,1,1,10.00,1,5,4.55,
621,621,27,19,1346,1352,934.62,937.20,2.58,1,1,10.00,1,15,1.12,
622,622,27,22,1346,3689,934.62,940.60,5.98,1,1,10.00,1,15,2.61,
623,623,16,11,11827,5119,934.62,942.90,8.28,1,1,10.00,1,15,3.79,
624,624,25,13,1354,5034,934.62,941.70,7.08,1,1,10.00,1,5,3.46,
625,625,34,11,1319,5119,934.62,938.90,4.28,1,1,10.00,1,0,2.06,
626,626,32,31,1285,1316,934.62,937.30,2.68,1,1,10.00,1,5,1.26,
627,627,6,14,5238,5037,934.62,944.90,10.28,1,1,10.00,1,15,6.07,
628,628,18,3,1286,11159,934.62,940.60,5.98,1,1,10.00,1,0,3.48,
629,629,7,19,11281,1352,934.62,937.10,2.48,1,1,10.00,1,0,1.11,
630,630,7,16,11281,11827,934.62,944.10,9.48,1,1,10.00,1,10,5.92,
631,631,34,24,1319,1325,934.62,940.00,5.38,1,1,10.00,1,0,2.35,
632,632,25,34,1354,1319,934.62,937.30,2.68,1,1,10.00,1,5,1.02,
633,633,2,21,11123,6253,934.62,944.30,9.68,1,1,10.00,1,10,5.39,
634,634,7,22,11281,3689,934.62,939.40,4.78,1,1,10.00,1,0,2.19,
635,635,6,32,5238,1285,934.62,942.20,7.58,1,1,10.00,1,5,4.64,
636,636,1,21,5577,6253,934.62,945.90,11.28,1,1,10.00,1,5,6.32,
637,637,4,1,11180,5577,934.65,940.90,6.25,1,1,10.00,1,10,4.01,
638,638,17,9,1289,5356,934.66,945.10,10.44,1,1,10.00,1,15,6.13,
639,639,34,41,1320,5578,934.66,937.50,2.84,1,1,10.00,1,0,1.81,
640,640,1,11,5577,5119,934.67,943.10,8.43,1,1,10.00,1,10,4.77,
641,641,26,17,1323,1289,934.67,939.10,4.43,1,1,10.00,1,5,2.13,
642,642,34,9,1320,5356,934.68,941.20,6.52,1,1,10.00,1,10,3.07,
