vehicle id,anaysis_travel_distance,anaysis_travel_time
7439,1.0,2.4
7440,5.0,11.7
7441,3.9,7.4
7442,2.6,4.7
7443,2.7,4.7
7444,1.1,2.7
7445,4.9,10.3
7446,1.1,2.6
7447,4.3,9.2
7448,0.8,1.5
7449,3.2,5.1
7450,1.9,4.1
7451,5.0,9.9
7452,2.9,5.4
7453,4.0,7.8
7454,1.1,2.3
7455,5.4,11.4
7456,1.8,2.8
7457,2.9,7.5
7458,5.0,7.6
7459,3.6,7.6
7460,1.9,4.8
7461,2.5,7.0
7462,5.3,10.6
7463,4.3,9.2
7464,2.5,13.5
7465,1.2,2.2
7466,4.0,9.4
7467,3.8,7.8
7468,2.3,5.0
7469,2.5,4.1
7470,0.6,1.0
7471,3.7,7.3
7472,1.8,3.3
7473,4.3,8.0
7474,0.9,1.7
7475,4.3,7.0
7476,1.9,4.1
7477,2.0,3.3
7478,3.4,6.0
7479,2.2,4.5
7480,2.1,3.6
7481,5.5,11.9
7482,1.3,2.7
7483,3.2,5.0
7484,0.8,1.7
7485,1.3,3.0
7486,0.8,1.9
7487,2.2,4.3
7488,2.6,6.0
7489,2.3,13.8
7490,2.8,4.8
7491,0.7,1.7
7492,3.4,6.6
7493,4.7,23.7
7494,2.3,3.7
7495,0.4,1.0
7496,1.6,12.7
7497,2.0,3.8
7498,2.3,4.2
7499,2.1,4.1
7500,5.9,10.4
7501,3.7,8.6
7502,5.0,9.6
7503,3.0,8.1
7504,1.0,2.0
7505,5.0,8.5
7506,3.1,6.8
7507,2.3,4.1
7508,2.5,4.1
7509,3.2,4.8
7510,1.7,2.6
7511,6.6,11.3
7512,4.4,7.7
7513,5.9,21.8
7514,5.6,9.8
7515,3.3,7.6
7516,3.3,8.1
7517,4.1,8.1
7518,2.1,4.7
7519,2.5,6.7
7520,1.1,2.1
7521,0.6,1.1
7522,1.5,2.7
7523,1.8,2.8
7524,2.5,5.9
7525,2.9,4.8
7526,0.6,1.4
7527,2.3,4.7
7528,3.1,5.2
7529,2.1,4.0
7530,3.1,7.4
7531,2.8,5.7
7532,2.2,4.3
7533,5.6,9.7
7534,2.2,4.3
7535,1.6,2.6
7536,2.2,3.8
7537,4.0,9.6
7538,2.5,5.5
7539,3.2,6.5
7540,4.7,7.6
7541,1.3,2.6
7542,3.3,5.7
7543,1.7,3.0
7544,6.2,14.1
7545,1.3,2.3
7546,3.2,7.1
7547,4.3,8.5
7548,1.8,4.0
7549,4.0,18.4
7550,1.9,6.4
7551,5.8,10.2
7552,2.4,5.8
7553,3.2,5.7
7554,2.3,5.1
7555,4.4,9.6
7556,1.5,3.6
7557,0.6,1.0
7558,4.8,8.9
7559,3.1,6.7
7560,1.2,2.4
7561,4.0,7.0
7562,3.0,5.7
7563,3.9,17.5
7564,7.1,12.6
7565,0.7,1.4
7566,4.0,7.1
7567,3.1,16.2
7568,2.2,4.5
7569,1.5,4.1
7570,2.4,4.1
7571,4.0,6.4
7572,3.2,7.5
7573,5.1,8.9
7574,1.3,3.6
7575,2.9,4.3
7576,3.8,9.2
7577,5.3,8.0
7578,2.9,4.2
7579,4.3,8.7
7580,5.0,8.2
7581,3.4,7.2
7582,1.1,2.6
7583,0.6,1.0
7584,2.6,6.2
7585,1.9,4.6
7586,3.2,4.6
7587,6.3,10.2
7588,1.1,2.8
7589,3.3,8.8
7590,5.4,21.1
7591,0.9,10.8
7592,2.3,4.7
7593,3.1,6.7
7594,5.2,10.4
7595,6.3,22.2
7596,1.8,4.4
7597,3.9,6.8
7598,4.6,7.4
7599,3.9,7.7
7600,4.0,9.2
7601,2.4,4.4
7602,4.6,7.4
7603,3.8,8.0
7604,3.5,7.0
7605,5.9,9.8
7606,3.2,5.9
7607,2.3,4.1
7608,2.8,5.2
7609,3.7,7.5
7610,2.6,6.2
7611,4.6,7.4
7612,1.1,2.7
7613,0.5,1.5
7614,2.8,5.2
7615,1.0,2.9
7616,4.7,9.0
7617,0.7,1.7
7618,3.4,6.0
7619,3.8,7.4
7620,6.1,10.7
7621,1.8,4.2
7622,3.5,5.8
7623,1.5,4.1
7624,4.1,7.5
7625,2.5,5.3
7626,2.1,4.9
7627,0.7,2.0
7628,2.2,4.7
7629,5.9,12.5
7630,2.6,6.3
7631,2.2,15.7
7632,2.8,6.6
7633,1.3,2.6
7634,1.9,4.5
7635,3.4,6.1
7636,2.8,5.1
7637,3.5,9.0
7638,3.7,10.5
7639,2.7,4.7
7640,2.3,5.9
7641,3.9,6.6
7642,4.7,9.8
7643,3.2,6.9
7644,5.7,11.1
7645,3.6,9.7
7646,2.6,5.0
7647,2.8,5.0
7648,2.6,5.7
7649,0.7,2.4
7650,3.6,7.8
7651,3.2,5.5
7652,2.8,5.6
7653,3.7,7.4
7654,1.2,2.1
7655,1.4,3.4
7656,0.6,1.8
7657,1.7,4.7
7658,2.3,5.0
7659,3.3,7.9
7660,4.8,10.3
7661,1.2,2.1
7662,3.8,7.8
7663,6.5,11.7
7664,2.5,4.4
7665,2.5,4.5
7666,7.1,12.6
7667,4.0,9.6
7668,4.1,18.4
7669,0.5,1.5
7670,2.5,6.1
7671,3.4,5.7
7672,1.0,2.6
7673,4.0,9.0
7674,1.1,2.3
7675,2.7,5.1
7676,3.9,6.8
7677,2.6,6.2
7678,6.9,24.5
7679,2.6,7.4
7680,4.2,11.2
7681,1.0,1.8
7682,2.8,5.0
7683,1.6,2.7
7684,4.0,11.1
7685,4.4,9.6
7686,3.1,7.6
7687,0.7,2.0
7688,2.4,4.8
7689,5.8,10.6
7690,4.6,10.2
7691,0.6,1.4
7692,4.3,7.7
7693,2.2,4.0
7694,3.2,5.2
7695,4.3,8.0
7696,4.8,8.5
7697,5.6,9.5
7698,5.1,8.0
7699,1.5,2.8
7700,2.5,5.7
7701,1.5,3.1
7702,1.0,1.9
7703,5.6,9.3
7704,2.8,7.4
7705,1.0,2.2
7706,3.3,9.1
7707,4.7,8.0
7708,0.5,1.5
7709,5.1,8.0
7710,3.9,7.5
7711,2.1,4.5
7712,2.1,15.2
7713,1.2,3.1
7714,2.8,5.3
7715,4.0,6.8
7716,5.4,11.9
7717,1.8,2.9
7718,2.3,6.5
7719,3.2,4.8
7720,6.6,12.3
7721,5.7,10.4
7722,4.8,9.0
7723,3.3,9.7
7724,1.7,2.7
7725,3.0,6.0
7726,1.4,5.6
7727,3.1,5.2
7728,6.1,10.7
7729,2.8,5.9
7730,3.5,5.8
7731,0.6,1.2
7732,3.1,7.9
7733,3.9,7.2
7734,2.6,5.5
7735,2.1,5.1
7736,5.5,9.0
7737,4.1,8.5
7738,3.9,17.8
7739,2.6,6.3
7740,2.5,5.2
7741,1.0,2.8
7742,2.3,6.0
7743,5.0,8.7
7744,2.9,7.5
7745,2.3,5.2
7746,2.3,3.8
7747,5.0,9.4
7748,1.9,3.6
7749,1.2,2.8
7750,3.8,5.9
7751,4.6,10.3
7752,4.3,11.1
7753,1.0,2.6
7754,2.6,4.8
7755,1.7,2.5
7756,6.2,11.8
7757,2.3,5.3
7758,3.4,6.7
7759,5.6,11.8
7760,6.9,23.7
7761,4.7,8.4
7762,1.9,3.7
7763,2.3,4.1
7764,3.4,6.5
7765,1.0,2.1
7766,5.2,10.3
7767,3.4,7.1
7768,5.7,11.5
7769,1.5,2.3
7770,1.5,3.2
7771,1.5,3.3
7772,6.6,10.8
7773,3.8,6.8
7774,1.0,2.2
7775,2.7,5.0
7776,2.0,3.3
7777,2.8,5.1
7778,5.3,9.6
7779,3.3,5.9
7780,1.5,2.8
7781,5.8,10.5
7782,3.8,6.5
7783,3.0,5.4
7784,5.4,9.6
7785,3.5,7.6
7786,0.6,1.1
7787,1.0,2.3
7788,2.1,4.3
7789,2.0,3.9
7790,4.3,9.9
7791,3.7,8.7
7792,1.7,3.9
7793,6.8,11.4
7794,4.9,10.6
7795,3.3,8.8
7796,6.6,23.2
7797,3.3,8.5
7798,2.1,5.7
7799,1.8,12.8
7800,3.6,8.8
7801,1.7,4.3
7802,2.2,4.2
7803,2.0,4.3
7804,3.8,23.0
7805,2.7,5.8
7806,2.0,6.1
7807,3.1,7.0
7808,2.2,4.4
7809,5.3,8.5
7810,2.3,5.8
7811,5.0,9.6
7812,1.5,3.5
7813,3.2,4.6
7814,2.1,13.4
7815,2.5,15.6
7816,5.5,11.8
7817,2.0,4.6
7818,5.3,10.8
7819,2.5,14.4
7820,2.5,7.6
7821,4.3,8.3
7822,3.6,10.5
7823,3.3,5.8
7824,1.6,2.6
7825,2.9,4.9
7826,2.1,4.1
7827,2.8,6.8
7828,6.6,10.5
7829,2.8,5.7
7830,3.7,6.5
7831,3.6,9.0
7832,5.3,8.9
7833,5.4,9.6
7834,4.4,9.2
7835,1.6,4.0
7836,0.6,1.6
7837,4.9,8.3
7838,3.0,5.1
7839,4.3,7.8
7840,2.5,6.0
7841,0.5,1.5
7842,3.9,8.7
7843,1.3,3.2
7844,3.8,8.3
7845,5.3,11.8
7846,2.1,4.6
7847,0.9,1.8
7848,2.2,4.9
7849,4.0,7.2
7850,5.0,8.6
7851,4.8,10.7
7852,4.3,7.5
7853,2.2,4.5
7854,2.7,4.6
7855,1.6,3.4
7856,1.2,2.1
7857,2.9,5.5
7858,5.0,11.4
7859,1.7,3.0
7860,5.5,9.1
7861,4.3,8.5
7862,2.3,5.5
7863,1.2,2.2
7864,3.8,8.1
7865,4.8,10.7
7866,5.9,22.4
7867,3.4,5.7
7868,4.8,9.3
7869,1.1,2.4
7870,4.4,9.9
7871,4.3,8.6
7872,0.9,2.3
7873,4.0,8.9
7874,0.8,1.9
7875,4.3,11.2
7876,2.6,6.7
7877,6.3,22.8
7878,3.3,8.5
7879,2.1,5.0
7880,5.8,10.4
7881,2.5,4.0
7882,0.7,1.4
7883,4.0,7.1
7884,3.4,7.1
7885,4.2,6.3
7886,3.4,5.4
7887,3.2,4.9
7888,6.0,23.9
7889,2.9,5.8
7890,0.8,1.6
7891,5.9,10.8
7892,2.9,6.1
7893,4.7,7.5
7894,4.3,7.2
7895,2.3,3.8
7896,5.2,9.2
7897,3.0,6.6
7898,4.2,6.7
7899,2.7,4.3
7900,1.7,2.9
7901,4.8,8.1
7902,5.0,8.2
7903,2.1,4.1
7904,3.4,7.2
7905,4.7,7.1
7906,4.1,8.1
7907,2.8,7.8
7908,1.0,11.2
7909,2.8,4.8
7910,2.1,5.9
7911,2.8,4.8
7912,4.1,7.2
7913,0.9,2.2
7914,2.7,4.4
7915,6.0,13.4
7916,2.2,3.9
7917,0.6,1.1
7918,3.9,18.0
7919,5.8,12.9
7920,3.2,4.8
7921,1.7,2.6
7922,4.1,8.6
7923,2.1,5.3
7924,0.6,1.1
7925,0.7,1.5
7926,2.2,3.9
7927,2.6,5.3
7928,5.2,10.3
7929,2.5,4.1
7930,2.0,3.2
7931,3.7,8.2
7932,2.0,3.1
7933,0.5,1.5
7934,5.9,22.2
7935,2.8,5.2
7936,4.8,8.5
7937,1.2,2.5
7938,2.0,5.3
7939,2.5,6.1
7940,1.5,3.0
7941,2.3,5.2
7942,6.0,12.3
7943,0.7,2.1
7944,4.1,8.8
7945,2.8,7.4
7946,1.9,3.8
7947,2.2,4.2
7948,0.4,1.1
7949,0.5,1.4
7950,1.5,2.7
7951,4.2,7.6
7952,4.7,8.3
7953,1.9,3.6
7954,2.1,3.9
7955,1.8,2.8
7956,5.4,12.2
7957,1.6,3.2
7958,3.5,6.2
7959,6.2,10.7
7960,5.4,21.3
7961,2.3,6.3
7962,0.5,1.3
7963,0.9,1.6
7964,4.2,7.4
7965,4.3,6.8
7966,1.8,3.4
7967,1.2,2.1
7968,3.5,9.3
7969,2.3,4.0
7970,2.0,5.0
7971,3.4,5.4
7972,2.5,4.0
7973,2.4,5.0
7974,0.9,2.1
7975,5.0,8.6
7976,2.5,6.3
7977,2.8,5.1
7978,2.0,14.5
7979,3.0,8.0
7980,3.5,8.7
7981,0.7,2.0
7982,3.7,5.8
7983,1.7,3.3
7984,4.6,12.6
7985,3.2,6.6
7986,0.9,2.5
7987,5.2,8.5
7988,2.5,4.0
7989,3.0,6.7
7990,2.6,6.1
7991,3.2,8.1
7992,2.1,4.2
7993,1.0,2.3
7994,2.3,4.4
7995,2.0,3.2
7996,2.5,5.3
7997,5.6,10.5
7998,3.8,6.3
7999,5.0,12.0
8000,5.6,9.1
8001,2.6,7.2
8002,5.7,10.3
8003,3.2,5.7
8004,1.8,5.6
8005,4.0,18.3
8006,2.4,4.7
8007,4.8,9.2
8008,3.2,4.7
8009,2.9,4.4
8010,5.3,9.8
8011,2.9,4.4
8012,2.9,7.1
8013,1.0,1.8
8014,4.1,8.7
8015,2.3,4.2
8016,0.9,2.0
8017,1.3,3.1
8018,1.5,2.2
8019,1.8,4.0
8020,3.0,5.2
8021,5.0,8.1
8022,3.2,4.6
8023,2.0,3.8
8024,1.0,2.9
8025,5.3,8.3
8026,2.8,7.1
8027,3.0,5.2
8028,3.8,9.0
8029,2.7,7.0
8030,2.0,3.3
8031,3.6,10.9
8032,0.7,1.5
8033,4.1,8.9
8034,2.5,6.3
8035,3.5,8.4
8036,4.0,7.0
8037,3.5,10.2
8038,0.6,1.8
8039,1.2,2.2
8040,4.1,7.5
8041,2.0,5.1
8042,0.7,1.4
8043,4.0,9.2
8044,5.6,9.9
8045,3.8,7.8
8046,0.5,1.5
8047,2.5,4.4
8048,3.4,6.1
8049,6.3,10.3
8050,0.7,2.0
8051,2.4,6.7
8052,4.0,9.3
8053,2.4,4.7
8054,2.1,4.3
8055,0.6,1.0
8056,2.9,6.3
8057,1.0,2.9
8058,2.3,5.1
8059,2.5,6.8
8060,3.5,9.0
8061,1.9,4.6
8062,2.1,4.2
8063,3.2,8.1
8064,0.9,1.7
8065,5.6,8.9
8066,1.3,2.6
8067,1.6,3.1
8068,2.9,5.9
8069,1.8,5.0
8070,3.1,7.5
8071,3.9,18.0
8072,0.5,1.7
8073,1.9,3.4
8074,2.0,3.4
8075,3.2,5.4
8076,3.5,5.3
8077,4.8,8.0
8078,4.3,7.9
8079,4.5,10.7
8080,1.5,3.9
8081,2.7,6.9
8082,4.0,11.4
8083,0.8,1.6
8084,1.3,2.6
8085,2.1,3.6
8086,2.2,4.3
8087,6.1,11.6
8088,3.2,5.3
8089,1.2,3.4
8090,0.8,1.7
8091,3.0,8.7
8092,5.0,9.7
8093,6.6,12.0
8094,1.7,2.6
8095,3.2,4.8
8096,5.1,9.3
8097,2.3,4.8
8098,2.1,4.1
8099,2.9,4.9
8100,3.3,5.8
8101,1.6,2.6
8102,3.1,5.2
8103,2.5,5.3
8104,1.8,2.8
8105,0.6,1.1
8106,3.6,8.0
8107,4.4,9.7
8108,2.4,4.3
8109,5.2,8.9
8110,3.9,8.7
8111,2.1,4.1
8112,4.0,6.6
8113,1.5,4.0
8114,3.1,17.2
8115,2.0,3.8
8116,2.6,6.8
8117,2.2,15.7
8118,2.8,5.2
8119,3.3,8.4
8120,6.3,24.0
8121,1.9,5.1
8122,3.0,7.0
8123,2.3,5.3
8124,0.5,1.5
8125,5.8,11.0
8126,2.3,5.4
8127,2.2,3.8
8128,2.5,4.4
8129,6.5,11.4
8130,6.3,14.5
8131,2.5,4.5
8132,4.1,19.4
8133,4.0,9.3
8134,4.3,7.8
8135,4.8,9.3
8136,6.1,10.8
8137,2.7,5.4
8138,3.5,5.8
8139,4.5,9.3
8140,2.4,4.4
8141,2.9,5.3
8142,2.3,6.0
8143,5.5,9.5
8144,3.4,6.8
8145,2.9,7.5
8146,3.8,6.6
8147,1.7,3.9
8148,6.8,12.5
8149,5.3,11.0
8150,3.7,9.2
8151,4.1,8.7
8152,6.8,11.8
8153,3.6,9.1
8154,0.8,1.8
8155,2.9,6.7
8156,2.2,4.2
8157,3.5,8.9
8158,5.3,11.0
8159,2.8,7.3
8160,2.5,15.0
8161,3.5,7.0
8162,5.9,22.7
8163,5.5,9.4
8164,4.3,9.0
8165,0.7,1.4
8166,4.0,7.4
8167,3.6,6.2
8168,3.6,8.8
8169,5.0,8.1
8170,0.6,1.0
8171,3.2,4.5
8172,2.8,5.0
8173,4.1,8.6
8174,2.5,6.1
8175,6.1,11.7
8176,1.8,2.9
8177,2.3,4.1
8178,2.6,5.0
8179,5.3,8.2
8180,2.3,5.3
8181,4.0,8.8
8182,3.8,8.0
8183,1.2,2.2
8184,3.4,6.0
8185,3.9,18.8
8186,2.6,6.7
8187,3.4,8.6
8188,4.4,7.8
8189,3.3,6.3
8190,5.6,9.6
8191,2.0,4.0
8192,1.3,3.2
8193,6.2,10.5
8194,2.4,7.1
8195,3.0,6.7
8196,1.2,2.5
8197,3.4,5.6
8198,5.6,10.1
8199,3.8,7.8
8200,1.2,2.2
8201,0.8,2.1
8202,1.9,3.3
8203,2.4,5.1
8204,0.6,1.2
8205,0.6,1.2
8206,4.8,7.7
8207,1.5,3.3
8208,1.2,1.9
8209,1.2,2.5
8210,1.6,2.5
8211,2.7,4.8
8212,2.4,4.4
8213,6.0,13.6
8214,4.7,26.6
8215,2.2,3.7
8216,0.6,1.1
8217,3.0,7.9
8218,3.7,6.6
8219,1.9,3.6
8220,2.2,4.4
8221,5.4,21.9
8222,2.8,5.1
8223,2.9,6.6
8224,2.8,4.9
8225,4.4,7.9
8226,2.7,6.0
8227,2.3,6.4
8228,1.6,3.5
8229,2.1,4.0
8230,2.1,4.0
8231,1.1,2.2
8232,5.5,12.4
8233,3.9,6.7
8234,1.8,5.3
8235,5.0,8.2
8236,2.9,8.9
8237,2.5,5.3
8238,0.6,1.3
8239,0.7,2.0
8240,2.3,4.2
8241,2.3,3.7
8242,4.6,7.3
8243,3.5,6.4
8244,6.0,11.2
8245,2.0,3.8
8246,0.9,11.8
8247,0.5,1.4
8248,2.8,5.3
8249,2.2,4.5
8250,5.4,8.8
8251,5.1,9.5
8252,5.2,10.4
8253,1.0,2.6
8254,6.6,12.1
8255,2.6,5.0
8256,4.2,8.9
8257,2.3,6.8
8258,4.6,8.5
8259,2.8,5.2
8260,3.7,8.3
8261,0.5,1.5
8262,0.6,1.2
8263,5.0,11.1
8264,1.7,2.8
8265,4.3,7.4
8266,2.5,5.2
8267,3.8,6.3
8268,2.6,5.2
8269,2.5,16.7
8270,1.6,3.1
8271,3.4,5.6
8272,2.8,5.6
8273,0.8,1.5
8274,5.8,10.8
8275,3.2,4.6
8276,3.4,5.3
8277,4.3,8.5
8278,3.6,6.7
8279,4.5,7.5
8280,3.7,6.4
8281,4.6,10.0
8282,2.3,3.9
8283,4.5,7.8
8284,5.1,9.6
8285,1.8,14.3
8286,6.9,11.4
8287,2.0,4.3
8288,5.6,10.9
8289,3.5,7.6
8290,2.6,5.2
8291,2.0,5.6
8292,4.0,24.9
8293,1.0,2.1
8294,0.4,1.1
8295,4.1,9.4
8296,2.6,6.3
8297,2.3,3.7
8298,1.5,3.2
8299,3.7,6.6
8300,3.0,6.1
8301,5.6,9.4
8302,4.3,11.0
8303,1.4,5.0
8304,0.5,1.4
8305,4.8,9.6
8306,3.1,5.5
8307,1.0,1.8
8308,5.0,7.7
8309,6.3,12.1
8310,4.3,12.1
8311,2.5,15.6
8312,4.1,7.3
8313,2.0,4.8
8314,3.5,6.6
8315,4.5,7.9
8316,1.6,13.9
8317,5.3,9.8
8318,0.9,1.7
8319,4.1,8.7
8320,2.3,4.0
8321,2.3,3.9
8322,2.7,5.2
8323,2.1,4.4
8324,2.5,4.7
8325,1.9,3.6
8326,2.1,5.3
8327,4.0,8.1
8328,1.3,2.5
8329,5.9,10.2
8330,4.5,26.5
8331,4.8,9.0
8332,1.0,2.1
8333,5.7,12.9
8334,3.1,6.6
8335,5.4,9.6
8336,2.5,4.3
8337,3.4,7.5
8338,0.9,2.0
8339,3.3,6.0
8340,1.9,3.5
8341,5.7,11.3
8342,2.3,4.8
8343,1.0,2.8
8344,0.9,2.2
8345,3.1,7.2
8346,1.4,3.7
8347,1.5,2.9
8348,0.4,1.1
8349,2.8,5.2
8350,1.4,3.5
8351,6.9,25.7
8352,3.0,6.0
8353,2.1,5.0
8354,2.1,4.4
8355,5.0,10.4
8356,0.8,1.8
8357,5.6,10.1
8358,1.6,4.4
8359,4.0,8.9
8360,2.1,4.2
8361,5.0,11.7
8362,5.0,9.1
8363,1.7,3.1
8364,2.0,3.2
8365,2.1,14.8
8366,1.3,3.1
8367,3.4,6.4
8368,1.2,2.1
8369,2.3,5.2
8370,2.6,8.7
8371,6.3,11.7
8372,1.3,3.0
8373,3.8,8.6
8374,0.9,2.4
8375,2.7,4.8
8376,1.0,2.0
8377,4.1,7.4
8378,1.8,5.3
8379,2.4,5.4
8380,2.7,5.6
8381,2.6,7.2
8382,1.1,2.1
8383,2.2,4.7
8384,6.6,24.0
8385,0.8,1.5
8386,3.5,19.2
8387,5.9,10.8
8388,2.5,4.3
8389,1.0,2.6
8390,1.6,3.9
8391,1.2,2.1
8392,3.0,5.4
8393,1.7,4.3
8394,2.4,4.8
8395,2.6,6.6
8396,4.9,8.1
8397,2.3,5.8
8398,0.6,1.0
8399,3.9,7.2
8400,3.6,9.2
8401,4.3,7.3
8402,4.1,8.7
8403,2.2,3.9
8404,3.3,7.0
8405,2.5,5.3
8406,2.1,5.3
8407,3.2,8.0
8408,6.3,24.8
8409,2.6,6.8
8410,4.8,11.4
8411,1.6,2.5
8412,2.9,5.0
8413,3.4,5.7
8414,3.2,4.8
8415,5.0,10.1
8416,2.2,4.2
8417,0.5,1.5
8418,2.0,4.8
8419,3.0,7.9
8420,3.5,5.4
8421,2.3,5.2
8422,3.9,19.1
8423,3.1,8.5
8424,2.4,4.6
8425,0.7,2.0
8426,4.0,9.2
8427,2.4,6.4
8428,3.3,5.8
8429,3.8,8.1
8430,1.2,2.2
8431,5.1,10.8
8432,4.1,7.8
8433,2.3,5.6
8434,2.0,4.8
8435,0.6,1.6
8436,2.2,3.7
8437,0.7,1.7
8438,3.1,7.2
8439,5.4,9.3
8440,3.2,6.9
8441,2.3,4.2
8442,3.8,8.6
8443,5.3,8.4
8444,2.9,4.5
8445,2.9,4.4
8446,4.5,9.6
8447,4.0,19.3
8448,1.8,5.8
8449,2.4,5.1
8450,5.8,10.2
8451,3.2,6.2
8452,5.0,9.0
8453,3.1,6.8
8454,2.3,4.2
8455,3.0,7.8
8456,2.5,4.1
8457,1.0,2.2
8458,5.0,8.5
8459,4.3,7.0
8460,0.9,1.7
8461,1.7,3.1
8462,4.2,7.8
8463,1.8,2.8
8464,5.4,12.6
8465,0.4,1.1
8466,2.5,6.4
8467,2.8,5.3
8468,0.5,1.4
8469,5.9,22.8
8470,2.0,2.9
8471,2.5,4.0
8472,2.0,3.0
8473,4.0,8.9
8474,0.6,1.0
8475,5.8,13.3
8476,1.7,2.7
8477,3.2,4.9
8478,0.6,1.0
8479,3.6,6.9
8480,4.9,8.3
8481,0.8,1.8
8482,3.6,8.4
8483,2.7,4.5
8484,2.7,4.1
8485,0.7,1.6
8486,4.0,7.4
8487,2.6,7.0
8488,3.9,6.8
8489,0.9,2.1
8490,0.8,1.8
8491,5.0,12.2
8492,4.3,9.3
8493,5.9,25.1
8494,2.5,6.8
8495,5.3,9.0
8496,6.6,10.3
8497,2.9,5.5
8498,1.6,3.4
8499,5.1,8.5
8500,2.5,6.5
8501,3.6,8.8
8502,2.5,15.7
8503,3.5,9.0
8504,5.3,10.8
8505,4.3,8.2
8506,0.9,12.2
8507,2.0,5.7
8508,3.5,23.2
8509,2.2,4.1
8510,3.1,7.2
8511,2.7,6.3
8512,4.3,9.5
8513,5.6,9.4
8514,4.1,7.6
8515,4.1,9.2
8516,3.7,8.9
8517,5.3,11.8
8518,1.7,3.9
8519,6.0,13.7
8520,2.3,4.3
8521,1.0,2.0
8522,2.9,7.5
8523,3.4,6.7
8524,2.9,5.0
8525,3.8,6.8
8526,2.6,4.5
8527,5.7,11.7
8528,5.4,9.2
8529,2.3,4.0
8530,1.5,2.3
8531,2.0,3.3
8532,2.3,6.7
8533,5.1,10.5
8534,3.9,19.0
8535,4.1,8.8
8536,5.2,8.4
8537,5.0,7.7
8538,2.1,5.5
8539,1.4,3.6
8540,2.8,5.7
8541,6.1,10.5
8542,3.5,6.0
8543,3.2,4.9
8544,4.8,9.5
8545,1.5,3.2
8546,4.7,11.5
8547,2.7,5.0
8548,5.9,10.2
8549,4.7,9.7
8550,3.3,8.0
8551,1.0,1.8
8552,5.6,9.1
8553,1.0,2.3
8554,4.3,7.9
8555,5.1,7.7
8556,2.2,16.2
8557,1.2,3.0
8558,5.6,9.2
8559,3.9,7.2
8560,4.7,7.6
8561,0.5,1.4
8562,3.8,10.0
8563,4.8,8.8
8564,2.2,3.8
8565,4.3,7.9
8566,1.5,2.9
8567,1.5,2.7
8568,5.1,8.1
8569,2.5,5.4
8570,3.2,5.0
8571,2.1,4.2
8572,5.7,9.8
8573,0.8,2.2
8574,3.4,5.7
8575,2.6,6.6
8576,2.8,5.1
8577,3.3,5.9
8578,2.5,4.4
8579,4.0,9.5
8580,4.1,20.2
8581,2.5,4.4
8582,5.8,11.4
8583,7.1,12.4
8584,2.7,5.5
8585,5.1,10.7
8586,2.3,5.8
8587,3.8,8.2
8588,1.2,2.2
8589,4.1,11.4
8590,1.2,2.2
8591,0.5,1.6
8592,3.5,5.9
8593,3.2,6.9
8594,3.5,7.0
8595,2.8,5.1
8596,1.1,2.8
8597,2.2,5.1
8598,2.3,6.8
8599,2.1,5.7
8600,4.0,9.6
8601,6.7,12.2
8602,2.6,6.0
8603,5.9,10.2
8604,2.2,16.9
8605,1.1,2.6
8606,4.6,7.4
8607,1.0,2.7
8608,1.3,2.6
8609,4.6,7.8
8610,6.3,23.8
8611,3.8,7.5
8612,5.4,22.1
8613,3.2,8.5
8614,4.3,10.7
8615,2.6,6.9
8616,0.6,1.0
8617,2.0,4.5
8618,5.3,8.4
8619,1.5,4.3
8620,2.2,4.5
8621,3.1,17.9
8622,3.2,8.0
8623,2.4,4.1
8624,4.0,6.8
8625,5.2,9.3
8626,4.0,7.3
8627,1.2,2.4
8628,4.4,10.4
8629,2.5,4.7
8630,4.7,11.3
8631,1.6,2.7
8632,2.1,5.2
8633,2.9,5.0
8634,5.5,9.6
8635,2.5,5.3
8636,2.2,4.4
8637,2.2,4.3
8638,2.2,4.1
8639,1.8,3.0
8640,2.5,5.3
8641,2.3,4.7
8642,3.4,5.6
8643,2.1,4.1
8644,0.6,1.4
8645,1.7,3.0
8646,1.3,2.8
8647,2.5,8.1
8648,3.1,5.2
8649,2.8,5.8
8650,4.7,7.5
8651,3.2,6.5
8652,1.1,2.1
8653,0.6,1.2
8654,3.1,6.2
8655,1.5,2.7
8656,1.8,4.8
8657,4.1,7.7
8658,2.0,3.6
8659,3.2,4.9
8660,1.7,2.6
8661,6.6,11.0
8662,2.3,4.2
8663,5.0,10.0
8664,1.1,2.7
8665,2.1,4.5
8666,5.9,10.6
8667,1.3,3.3
8668,6.1,11.9
8669,2.2,4.4
8670,2.1,3.9
8671,3.2,5.3
8672,0.8,1.6
8673,1.3,2.7
8674,0.8,2.0
8675,4.3,7.0
8676,0.8,1.8
8677,2.5,4.2
8678,2.3,5.7
8679,1.8,2.8
8680,6.1,10.8
8681,3.0,8.6
8682,0.5,1.2
8683,2.0,3.1
8684,4.3,7.0
8685,1.1,3.0
8686,4.3,9.2
8687,2.5,6.0
8688,3.5,5.4
8689,3.9,6.8
8690,2.6,4.7
8691,1.0,2.5
8692,2.1,4.5
8693,1.9,3.3
8694,4.8,9.7
8695,2.3,4.6
8696,1.0,2.3
8697,3.2,5.4
8698,4.5,11.0
8699,4.9,10.5
8700,5.0,8.8
8701,4.8,8.3
8702,2.8,5.0
8703,5.9,10.0
8704,2.3,4.2
8705,2.6,8.1
8706,1.5,4.1
8707,5.5,11.5
8708,3.2,5.2
