from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_mile_per_lane,speed_in_mph,queue_length_percentage,cumulative_arrival_count,cumulative_departure_count,time_dependent_left_arrival_count,time_dependent_left_departure_count,number_of_through_and_right_queued_vehicles,number_of_left_queued_vehicles,cumulative_SOV_revenue,cumulative_HOV_revenue,total_energy,total_CO2,total_NOX,total_CO,total_HC,energy_miles_per_gallon,CO2_per_mile,NOX_per_mile,CO_per_mile,HC_per_mile
2,5,2->5,1,81,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,82,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,83,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,84,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,85,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,86,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,87,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,5,2->5,1,88,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,0,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,1,  0.21,  0.04,  5.00,  5.00,100.00,300.00,  0.00,27.62,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,2,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,5,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,3,  0.21,  0.04,  7.00,  7.00,140.00,420.00,  0.00,27.67,0,5,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,4,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,12,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,5,  0.19,  0.03,  7.00,  7.00,140.00,420.00,  0.00,29.50,0,12,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,6,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,19,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,7,  0.20,  0.04,  6.00,  6.00,120.00,360.00,  0.00,28.51,0,19,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,8,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,25,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,9,  0.20,  0.03,  7.00,  7.00,140.00,420.00,  0.00,29.08,0,25,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,10,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,32,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,11,  0.20,  0.03,  7.00,  7.00,140.00,420.00,  0.00,28.86,0,32,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,12,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,39,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,13,  0.20,  0.04,  7.00,  6.00,140.00,420.00,  0.00,28.64,0,39,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,14,  0.16,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,35.00,0,46,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,15,  0.20,  0.04,  6.00,  6.00,120.00,360.00,  0.00,28.45,0,46,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,16,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,52,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,17,  0.21,  0.04, 18.00,  9.00,360.00,1080.00,  0.00,27.78,0,52,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,18,  0.25,  0.08, 20.00, 26.00,400.00,1200.00,  0.00,23.02,0,70,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,19,  0.20,  0.04, 21.00, 14.00,420.00,1260.00,  0.00,28.31,0,90,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,20,  0.25,  0.08, 19.00, 26.00,380.00,1140.00,  0.00,23.11,0,111,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,21,  0.22,  0.05, 20.00, 14.00,400.00,1200.00,  0.00,26.24,0,130,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,22,  0.24,  0.08, 20.00, 26.00,400.00,1200.00,  0.00,23.40,0,150,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,23,  0.20,  0.03, 21.00, 15.00,420.00,1260.00,  0.00,29.16,0,170,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,24,  0.24,  0.07, 19.00, 25.00,380.00,1140.00,  0.00,24.06,0,191,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,25,  0.19,  0.03, 20.00, 14.00,400.00,1200.00,  0.00,30.25,0,210,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,26,  0.25,  0.09, 20.00, 27.00,400.00,1200.00,  0.00,22.93,0,230,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,27,  0.21,  0.05, 20.00, 13.00,400.00,1200.00,  0.00,26.90,0,250,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,28,  0.24,  0.08, 20.00, 26.00,400.00,1200.00,  0.00,23.77,0,270,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,29,  0.19,  0.03, 20.00, 14.00,400.00,1200.00,  0.00,29.52,0,290,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,30,  0.25,  0.08, 20.00, 26.00,400.00,1200.00,  0.00,23.17,0,310,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,31,  0.19,  0.03, 21.00, 15.00,420.00,1260.00,  0.00,29.26,0,330,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,32,  0.25,  0.08, 19.00, 26.00,380.00,1140.00,  0.00,23.10,0,351,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,33,  0.20,  0.03, 21.00, 13.00,420.00,1260.00,  0.00,29.00,0,370,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,34,  0.25,  0.08, 20.00, 27.00,400.00,1200.00,  0.00,23.23,0,391,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,35,  0.20,  0.03, 20.00, 14.00,400.00,1200.00,  0.00,28.83,0,411,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,36,  0.24,  0.08, 19.00, 25.00,380.00,1140.00,  0.00,23.34,0,431,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,37,  0.20,  0.04, 20.00, 14.00,400.00,1200.00,  0.00,28.75,0,450,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,38,  0.26,  0.09, 20.00, 27.00,400.00,1200.00,  0.00,22.30,0,470,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,39,  0.20,  0.04, 21.00, 13.00,420.00,1260.00,  0.00,28.29,0,490,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,40,  0.25,  0.08, 20.00, 27.00,400.00,1200.00,  0.00,23.07,0,511,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,41,  0.20,  0.04, 19.00, 13.00,380.00,1140.00,  0.00,28.45,0,531,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,42,  0.25,  0.09, 20.00, 26.00,400.00,1200.00,  0.00,22.52,0,550,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,43,  0.21,  0.05, 21.00, 15.00,420.00,1260.00,  0.00,26.83,0,570,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,44,  0.24,  0.07, 20.00, 26.00,400.00,1200.00,  0.00,24.01,0,591,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,45,  0.19,  0.03, 20.00, 14.00,400.00,1200.00,  0.00,30.03,0,611,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,46,  0.24,  0.08, 20.00, 26.00,400.00,1200.00,  0.00,23.39,0,631,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,47,  0.19,  0.03, 20.00, 14.00,400.00,1200.00,  0.00,29.37,0,651,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,48,  0.24,  0.08, 19.00, 26.00,380.00,1140.00,  0.00,23.33,0,671,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,49,  0.21,  0.05, 21.00, 14.00,420.00,1260.00,  0.00,27.17,0,690,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,50,  0.24,  0.08, 20.00, 26.00,400.00,1200.00,  0.00,23.66,0,711,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,51,  0.19,  0.03, 21.00, 15.00,420.00,1260.00,  0.00,29.30,0,731,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,52,  0.24,  0.08, 19.00, 25.00,380.00,1140.00,  0.00,23.58,0,752,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,53,  0.20,  0.03, 20.00, 13.00,400.00,1200.00,  0.00,29.23,0,771,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,54,  0.25,  0.09, 20.00, 28.00,400.00,1200.00,  0.00,22.51,0,791,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,55,  0.20,  0.04, 20.00, 13.00,400.00,1200.00,  0.00,28.80,0,811,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,56,  0.25,  0.08, 20.00, 26.00,400.00,1200.00,  0.00,23.13,0,831,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,57,  0.20,  0.04, 20.00, 14.00,400.00,1200.00,  0.00,28.53,0,851,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,58,  0.25,  0.09, 20.00, 26.00,400.00,1200.00,  0.00,22.73,0,871,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,59,  0.20,  0.04, 21.00, 14.00,420.00,1260.00,  0.00,28.29,0,891,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,60,  0.25,  0.09, 20.00, 27.00,400.00,1200.00,  0.00,22.65,0,912,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,61,  0.20,  0.04, 13.00,  7.00,260.00,780.00,  0.00,28.35,0,932,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,62,  0.25,  0.09, 20.00, 26.00,400.00,1200.00,  0.00,22.96,0,945,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,63,  0.18,  0.02, 14.00,  8.00,280.00,840.00,  0.00,31.13,0,965,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,64,  0.24,  0.08, 19.00, 26.00,380.00,1140.00,  0.00,23.56,0,979,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,65,  0.22,  0.06, 14.00,  7.00,280.00,840.00,  0.00,25.69,0,998,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,66,  0.24,  0.08, 20.00, 26.00,400.00,1200.00,  0.00,23.89,0,1012,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,67,  0.19,  0.02, 14.00,  8.00,280.00,840.00,  0.00,30.47,0,1032,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,68,  0.24,  0.08, 19.00, 25.00,380.00,1140.00,  0.00,23.81,0,1046,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,69,  0.18,  0.02, 13.00,  7.00,260.00,780.00,  0.00,30.97,0,1065,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,70,  0.25,  0.09, 20.00, 27.00,400.00,1200.00,  0.00,22.72,0,1078,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,71,  0.19,  0.03, 14.00,  7.00,280.00,840.00,  0.00,29.83,0,1098,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,72,  0.24,  0.08, 20.00, 26.00,400.00,1200.00,  0.00,23.34,0,1112,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,73,  0.19,  0.03, 13.00,  7.00,260.00,780.00,  0.00,29.53,0,1132,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,74,  0.25,  0.09, 20.00, 26.00,400.00,1200.00,  0.00,22.95,0,1145,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,75,  0.20,  0.03, 14.00,  8.00,280.00,840.00,  0.00,29.22,0,1165,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,76,  0.25,  0.09, 19.00, 26.00,380.00,1140.00,  0.00,22.87,0,1179,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,77,  0.20,  0.03,  2.00,  4.00, 40.00,120.00,  0.00,28.94,0,1198,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,78,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,79,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,80,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,81,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,82,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,83,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,84,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,85,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,86,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,87,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,2,5->2,1,88,  0.16,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
